Gene stable ID	Gene stable ID version	Transcript stable ID version
ENSVPAG00000007140	ENSVPAG00000007140.1	ENSVPAT00000007140.1
ENSVPAG00000010443	ENSVPAG00000010443.1	ENSVPAT00000010443.1
ENSVPAG00000011109	ENSVPAG00000011109.1	ENSVPAT00000011109.1
ENSVPAG00000008322	ENSVPAG00000008322.1	ENSVPAT00000008322.1
ENSVPAG00000011848	ENSVPAG00000011848.1	ENSVPAT00000011847.1
ENSVPAG00000009641	ENSVPAG00000009641.1	ENSVPAT00000009641.1
ENSVPAG00000004751	ENSVPAG00000004751.1	ENSVPAT00000004751.1
ENSVPAG00000003627	ENSVPAG00000003627.1	ENSVPAT00000003627.1
ENSVPAG00000007141	ENSVPAG00000007141.1	ENSVPAT00000007141.1
ENSVPAG00000009903	ENSVPAG00000009903.1	ENSVPAT00000009903.1
ENSVPAG00000011361	ENSVPAG00000011361.1	ENSVPAT00000011361.1
ENSVPAG00000009642	ENSVPAG00000009642.1	ENSVPAT00000009642.1
ENSVPAG00000010126	ENSVPAG00000010126.1	ENSVPAT00000010125.1
ENSVPAG00000009904	ENSVPAG00000009904.1	ENSVPAT00000009904.1
ENSVPAG00000005038	ENSVPAG00000005038.1	ENSVPAT00000005038.1
ENSVPAG00000001898	ENSVPAG00000001898.1	ENSVPAT00000001898.1
ENSVPAG00000007435	ENSVPAG00000007435.1	ENSVPAT00000007436.1
ENSVPAG00000010357	ENSVPAG00000010357.1	ENSVPAT00000010357.1
ENSVPAG00000010016	ENSVPAG00000010016.1	ENSVPAT00000010016.1
ENSVPAG00000007142	ENSVPAG00000007142.1	ENSVPAT00000007142.1
ENSVPAG00000010127	ENSVPAG00000010127.1	ENSVPAT00000010127.1
ENSVPAG00000000785	ENSVPAG00000000785.1	ENSVPAT00000000785.1
ENSVPAG00000011131	ENSVPAG00000011131.1	ENSVPAT00000011131.1
ENSVPAG00000011196	ENSVPAG00000011196.1	ENSVPAT00000011196.1
ENSVPAG00000000591	ENSVPAG00000000591.1	ENSVPAT00000000591.1
ENSVPAG00000011362	ENSVPAG00000011362.1	ENSVPAT00000011364.1
ENSVPAG00000005040	ENSVPAG00000005040.1	ENSVPAT00000005039.1
ENSVPAG00000011849	ENSVPAG00000011849.1	ENSVPAT00000011848.1
ENSVPAG00000003629	ENSVPAG00000003629.1	ENSVPAT00000003629.1
ENSVPAG00000010358	ENSVPAG00000010358.1	ENSVPAT00000010358.1
ENSVPAG00000000715	ENSVPAG00000000715.1	ENSVPAT00000000717.1
ENSVPAG00000004752	ENSVPAG00000004752.1	ENSVPAT00000004752.1
ENSVPAG00000010017	ENSVPAG00000010017.1	ENSVPAT00000010017.1
ENSVPAG00000010497	ENSVPAG00000010497.1	ENSVPAT00000010494.1
ENSVPAG00000005041	ENSVPAG00000005041.1	ENSVPAT00000005041.1
ENSVPAG00000010128	ENSVPAG00000010128.1	ENSVPAT00000010129.1
ENSVPAG00000011850	ENSVPAG00000011850.1	ENSVPAT00000011850.1
ENSVPAG00000007143	ENSVPAG00000007143.1	ENSVPAT00000007143.1
ENSVPAG00000007539	ENSVPAG00000007539.1	ENSVPAT00000007541.1
ENSVPAG00000009918	ENSVPAG00000009918.1	ENSVPAT00000009918.1
ENSVPAG00000007437	ENSVPAG00000007437.1	ENSVPAT00000007437.1
ENSVPAG00000000164	ENSVPAG00000000164.1	ENSVPAT00000000164.1
ENSVPAG00000005530	ENSVPAG00000005530.1	ENSVPAT00000005530.1
ENSVPAG00000004754	ENSVPAG00000004754.1	ENSVPAT00000004754.1
ENSVPAG00000010498	ENSVPAG00000010498.1	ENSVPAT00000010497.1
ENSVPAG00000010359	ENSVPAG00000010359.1	ENSVPAT00000010359.1
ENSVPAG00000007145	ENSVPAG00000007145.1	ENSVPAT00000007145.1
ENSVPAG00000010472	ENSVPAG00000010472.1	ENSVPAT00000010471.1
ENSVPAG00000010019	ENSVPAG00000010019.1	ENSVPAT00000010019.1
ENSVPAG00000011851	ENSVPAG00000011851.1	ENSVPAT00000011852.1
ENSVPAG00000007439	ENSVPAG00000007439.1	ENSVPAT00000007438.1
ENSVPAG00000010130	ENSVPAG00000010130.1	ENSVPAT00000010130.1
ENSVPAG00000011591	ENSVPAG00000011591.1	ENSVPAT00000011591.1
ENSVPAG00000010501	ENSVPAG00000010501.1	ENSVPAT00000010504.1
ENSVPAG00000007247	ENSVPAG00000007247.1	ENSVPAT00000007250.1
ENSVPAG00000003630	ENSVPAG00000003630.1	ENSVPAT00000003630.1
ENSVPAG00000010020	ENSVPAG00000010020.1	ENSVPAT00000010020.1
ENSVPAG00000002208	ENSVPAG00000002208.1	ENSVPAT00000002208.1
ENSVPAG00000010360	ENSVPAG00000010360.1	ENSVPAT00000010360.1
ENSVPAG00000009921	ENSVPAG00000009921.1	ENSVPAT00000009921.1
ENSVPAG00000005532	ENSVPAG00000005532.1	ENSVPAT00000005532.1
ENSVPAG00000000593	ENSVPAG00000000593.1	ENSVPAT00000000593.1
ENSVPAG00000007440	ENSVPAG00000007440.1	ENSVPAT00000007440.1
ENSVPAG00000001579	ENSVPAG00000001579.1	ENSVPAT00000001578.1
ENSVPAG00000010361	ENSVPAG00000010361.1	ENSVPAT00000010361.1
ENSVPAG00000011150	ENSVPAG00000011150.1	ENSVPAT00000011150.1
ENSVPAG00000009592	ENSVPAG00000009592.1	ENSVPAT00000009592.1
ENSVPAG00000009088	ENSVPAG00000009088.1	ENSVPAT00000009089.1
ENSVPAG00000008200	ENSVPAG00000008200.1	ENSVPAT00000008201.1
ENSVPAG00000010021	ENSVPAG00000010021.1	ENSVPAT00000010021.1
ENSVPAG00000010505	ENSVPAG00000010505.1	ENSVPAT00000010505.1
ENSVPAG00000010131	ENSVPAG00000010131.1	ENSVPAT00000010131.1
ENSVPAG00000007583	ENSVPAG00000007583.1	ENSVPAT00000007583.1
ENSVPAG00000000594	ENSVPAG00000000594.1	ENSVPAT00000000594.1
ENSVPAG00000010362	ENSVPAG00000010362.1	ENSVPAT00000010362.1
ENSVPAG00000009922	ENSVPAG00000009922.1	ENSVPAT00000009922.1
ENSVPAG00000010321	ENSVPAG00000010321.1	ENSVPAT00000010321.1
ENSVPAG00000002836	ENSVPAG00000002836.1	ENSVPAT00000002836.1
ENSVPAG00000010506	ENSVPAG00000010506.1	ENSVPAT00000010506.1
ENSVPAG00000007584	ENSVPAG00000007584.1	ENSVPAT00000007584.1
ENSVPAG00000010363	ENSVPAG00000010363.1	ENSVPAT00000010363.1
ENSVPAG00000007254	ENSVPAG00000007254.1	ENSVPAT00000007252.1
ENSVPAG00000010022	ENSVPAG00000010022.1	ENSVPAT00000010022.1
ENSVPAG00000011592	ENSVPAG00000011592.1	ENSVPAT00000011592.1
ENSVPAG00000009596	ENSVPAG00000009596.1	ENSVPAT00000009595.1
ENSVPAG00000000596	ENSVPAG00000000596.1	ENSVPAT00000000596.1
ENSVPAG00000010023	ENSVPAG00000010023.1	ENSVPAT00000010023.1
ENSVPAG00000003631	ENSVPAG00000003631.1	ENSVPAT00000003631.1
ENSVPAG00000010364	ENSVPAG00000010364.1	ENSVPAT00000010364.1
ENSVPAG00000010133	ENSVPAG00000010133.1	ENSVPAT00000010133.1
ENSVPAG00000007256	ENSVPAG00000007256.1	ENSVPAT00000007260.1
ENSVPAG00000002209	ENSVPAG00000002209.1	ENSVPAT00000002209.1
ENSVPAG00000011040	ENSVPAG00000011040.1	ENSVPAT00000011040.1
ENSVPAG00000011593	ENSVPAG00000011593.1	ENSVPAT00000011593.1
ENSVPAG00000001581	ENSVPAG00000001581.1	ENSVPAT00000001580.1
ENSVPAG00000010493	ENSVPAG00000010493.1	ENSVPAT00000010492.1
ENSVPAG00000010331	ENSVPAG00000010331.1	ENSVPAT00000010331.1
ENSVPAG00000010024	ENSVPAG00000010024.1	ENSVPAT00000010024.1
ENSVPAG00000010507	ENSVPAG00000010507.1	ENSVPAT00000010507.1
ENSVPAG00000002840	ENSVPAG00000002840.1	ENSVPAT00000002839.1
ENSVPAG00000009598	ENSVPAG00000009598.1	ENSVPAT00000009598.1
ENSVPAG00000007600	ENSVPAG00000007600.1	ENSVPAT00000007600.1
ENSVPAG00000011156	ENSVPAG00000011156.1	ENSVPAT00000011155.1
ENSVPAG00000011594	ENSVPAG00000011594.1	ENSVPAT00000011594.1
ENSVPAG00000010508	ENSVPAG00000010508.1	ENSVPAT00000010508.1
ENSVPAG00000010568	ENSVPAG00000010568.1	ENSVPAT00000010568.1
ENSVPAG00000002210	ENSVPAG00000002210.1	ENSVPAT00000002210.1
ENSVPAG00000009600	ENSVPAG00000009600.1	ENSVPAT00000009600.1
ENSVPAG00000002843	ENSVPAG00000002843.1	ENSVPAT00000002841.1
ENSVPAG00000003789	ENSVPAG00000003789.1	ENSVPAT00000003790.1
ENSVPAG00000010570	ENSVPAG00000010570.1	ENSVPAT00000010570.1
ENSVPAG00000009857	ENSVPAG00000009857.1	ENSVPAT00000009857.1
ENSVPAG00000007663	ENSVPAG00000007663.1	ENSVPAT00000007663.1
ENSVPAG00000010509	ENSVPAG00000010509.1	ENSVPAT00000010509.1
ENSVPAG00000011596	ENSVPAG00000011596.1	ENSVPAT00000011596.1
ENSVPAG00000003632	ENSVPAG00000003632.1	ENSVPAT00000003633.1
ENSVPAG00000010152	ENSVPAG00000010152.1	ENSVPAT00000010152.1
ENSVPAG00000010365	ENSVPAG00000010365.1	ENSVPAT00000010365.1
ENSVPAG00000000165	ENSVPAG00000000165.1	ENSVPAT00000000165.1
ENSVPAG00000010510	ENSVPAG00000010510.1	ENSVPAT00000010510.1
ENSVPAG00000010968	ENSVPAG00000010968.1	ENSVPAT00000010968.1
ENSVPAG00000006670	ENSVPAG00000006670.2	ENSVPAT00000006670.2
ENSVPAG00000002845	ENSVPAG00000002845.1	ENSVPAT00000002844.1
ENSVPAG00000009937	ENSVPAG00000009937.1	ENSVPAT00000009937.1
ENSVPAG00000010511	ENSVPAG00000010511.1	ENSVPAT00000010511.1
ENSVPAG00000008466	ENSVPAG00000008466.1	ENSVPAT00000008465.1
ENSVPAG00000007664	ENSVPAG00000007664.1	ENSVPAT00000007664.1
ENSVPAG00000009602	ENSVPAG00000009602.1	ENSVPAT00000009606.1
ENSVPAG00000006671	ENSVPAG00000006671.1	ENSVPAT00000006671.1
ENSVPAG00000005534	ENSVPAG00000005534.1	ENSVPAT00000005534.1
ENSVPAG00000009766	ENSVPAG00000009766.1	ENSVPAT00000009766.1
ENSVPAG00000010594	ENSVPAG00000010594.1	ENSVPAT00000010594.1
ENSVPAG00000003634	ENSVPAG00000003634.1	ENSVPAT00000003634.1
ENSVPAG00000010572	ENSVPAG00000010572.1	ENSVPAT00000010571.1
ENSVPAG00000011597	ENSVPAG00000011597.1	ENSVPAT00000011597.1
ENSVPAG00000009858	ENSVPAG00000009858.1	ENSVPAT00000009858.1
ENSVPAG00000008467	ENSVPAG00000008467.1	ENSVPAT00000008467.1
ENSVPAG00000007665	ENSVPAG00000007665.1	ENSVPAT00000007665.1
ENSVPAG00000002846	ENSVPAG00000002846.1	ENSVPAT00000002846.1
ENSVPAG00000015453	ENSVPAG00000015453.1	ENSVPAT00000015412.1
ENSVPAG00000006405	ENSVPAG00000006405.1	ENSVPAT00000006405.1
ENSVPAG00000003665	ENSVPAG00000003665.1	ENSVPAT00000003665.1
ENSVPAG00000009155	ENSVPAG00000009155.1	ENSVPAT00000009155.1
ENSVPAG00000009859	ENSVPAG00000009859.1	ENSVPAT00000009860.1
ENSVPAG00000011278	ENSVPAG00000011278.1	ENSVPAT00000011278.1
ENSVPAG00000005232	ENSVPAG00000005232.1	ENSVPAT00000005232.1
ENSVPAG00000010165	ENSVPAG00000010165.1	ENSVPAT00000010165.1
ENSVPAG00000008155	ENSVPAG00000008155.1	ENSVPAT00000008154.1
ENSVPAG00000010616	ENSVPAG00000010616.1	ENSVPAT00000010614.1
ENSVPAG00000010925	ENSVPAG00000010925.1	ENSVPAT00000010926.1
ENSVPAG00000003635	ENSVPAG00000003635.1	ENSVPAT00000003635.1
ENSVPAG00000010850	ENSVPAG00000010850.1	ENSVPAT00000010850.1
ENSVPAG00000009157	ENSVPAG00000009157.1	ENSVPAT00000009158.1
ENSVPAG00000011088	ENSVPAG00000011088.1	ENSVPAT00000011088.1
ENSVPAG00000010852	ENSVPAG00000010852.1	ENSVPAT00000010852.1
ENSVPAG00000009654	ENSVPAG00000009654.1	ENSVPAT00000009654.1
ENSVPAG00000005235	ENSVPAG00000005235.1	ENSVPAT00000005234.1
ENSVPAG00000001202	ENSVPAG00000001202.1	ENSVPAT00000001203.1
ENSVPAG00000011598	ENSVPAG00000011598.1	ENSVPAT00000011598.1
ENSVPAG00000008939	ENSVPAG00000008939.1	ENSVPAT00000008938.1
ENSVPAG00000004119	ENSVPAG00000004119.1	ENSVPAT00000004121.1
ENSVPAG00000011005	ENSVPAG00000011005.1	ENSVPAT00000011004.1
ENSVPAG00000011279	ENSVPAG00000011279.1	ENSVPAT00000011279.1
ENSVPAG00000009161	ENSVPAG00000009161.1	ENSVPAT00000009161.1
ENSVPAG00000005237	ENSVPAG00000005237.1	ENSVPAT00000005238.1
ENSVPAG00000009609	ENSVPAG00000009609.1	ENSVPAT00000009615.1
ENSVPAG00000003636	ENSVPAG00000003636.1	ENSVPAT00000003636.1
ENSVPAG00000011917	ENSVPAG00000011917.1	ENSVPAT00000011914.1
ENSVPAG00000009677	ENSVPAG00000009677.1	ENSVPAT00000009676.1
ENSVPAG00000003666	ENSVPAG00000003666.1	ENSVPAT00000003666.1
ENSVPAG00000010068	ENSVPAG00000010068.1	ENSVPAT00000010068.1
ENSVPAG00000011918	ENSVPAG00000011918.1	ENSVPAT00000011921.1
ENSVPAG00000011254	ENSVPAG00000011254.1	ENSVPAT00000011254.1
ENSVPAG00000011280	ENSVPAG00000011280.1	ENSVPAT00000011280.1
ENSVPAG00000009721	ENSVPAG00000009721.1	ENSVPAT00000009721.1
ENSVPAG00000001553	ENSVPAG00000001553.1	ENSVPAT00000001553.1
ENSVPAG00000001565	ENSVPAG00000001565.1	ENSVPAT00000001565.1
ENSVPAG00000009868	ENSVPAG00000009868.1	ENSVPAT00000009869.1
ENSVPAG00000006469	ENSVPAG00000006469.1	ENSVPAT00000006469.1
ENSVPAG00000011926	ENSVPAG00000011926.1	ENSVPAT00000011927.1
ENSVPAG00000009525	ENSVPAG00000009525.1	ENSVPAT00000009525.1
ENSVPAG00000003637	ENSVPAG00000003637.1	ENSVPAT00000003637.1
ENSVPAG00000006471	ENSVPAG00000006471.1	ENSVPAT00000006471.1
ENSVPAG00000009686	ENSVPAG00000009686.1	ENSVPAT00000009686.1
ENSVPAG00000010069	ENSVPAG00000010069.1	ENSVPAT00000010069.1
ENSVPAG00000009241	ENSVPAG00000009241.1	ENSVPAT00000009239.1
ENSVPAG00000002387	ENSVPAG00000002387.2	ENSVPAT00000010502.1
ENSVPAG00000002387	ENSVPAG00000002387.2	ENSVPAT00000002387.1
ENSVPAG00000002387	ENSVPAG00000002387.2	ENSVPAT00000015456.1
ENSVPAG00000003939	ENSVPAG00000003939.1	ENSVPAT00000003939.1
ENSVPAG00000003638	ENSVPAG00000003638.1	ENSVPAT00000003638.1
ENSVPAG00000010070	ENSVPAG00000010070.1	ENSVPAT00000010071.1
ENSVPAG00000009691	ENSVPAG00000009691.1	ENSVPAT00000009691.1
ENSVPAG00000006473	ENSVPAG00000006473.1	ENSVPAT00000006472.1
ENSVPAG00000000480	ENSVPAG00000000480.1	ENSVPAT00000000480.1
ENSVPAG00000003671	ENSVPAG00000003671.1	ENSVPAT00000003672.1
ENSVPAG00000009294	ENSVPAG00000009294.1	ENSVPAT00000009294.1
ENSVPAG00000008162	ENSVPAG00000008162.1	ENSVPAT00000008164.1
ENSVPAG00000003843	ENSVPAG00000003843.1	ENSVPAT00000003842.1
ENSVPAG00000006763	ENSVPAG00000006763.1	ENSVPAT00000006765.1
ENSVPAG00000000481	ENSVPAG00000000481.1	ENSVPAT00000000481.1
ENSVPAG00000009295	ENSVPAG00000009295.1	ENSVPAT00000009295.1
ENSVPAG00000003942	ENSVPAG00000003942.1	ENSVPAT00000003941.1
ENSVPAG00000006474	ENSVPAG00000006474.1	ENSVPAT00000006475.1
ENSVPAG00000000482	ENSVPAG00000000482.1	ENSVPAT00000000482.1
ENSVPAG00000011934	ENSVPAG00000011934.1	ENSVPAT00000011933.1
ENSVPAG00000003844	ENSVPAG00000003844.1	ENSVPAT00000003844.1
ENSVPAG00000003944	ENSVPAG00000003944.1	ENSVPAT00000003942.1
ENSVPAG00000010028	ENSVPAG00000010028.1	ENSVPAT00000010028.1
ENSVPAG00000009273	ENSVPAG00000009273.1	ENSVPAT00000009275.1
ENSVPAG00000009644	ENSVPAG00000009644.1	ENSVPAT00000009644.1
ENSVPAG00000003945	ENSVPAG00000003945.1	ENSVPAT00000003945.1
ENSVPAG00000003845	ENSVPAG00000003845.1	ENSVPAT00000003845.1
ENSVPAG00000004274	ENSVPAG00000004274.1	ENSVPAT00000004274.1
ENSVPAG00000000691	ENSVPAG00000000691.1	ENSVPAT00000000691.1
ENSVPAG00000006477	ENSVPAG00000006477.1	ENSVPAT00000006476.1
ENSVPAG00000003946	ENSVPAG00000003946.1	ENSVPAT00000003946.1
ENSVPAG00000011663	ENSVPAG00000011663.1	ENSVPAT00000011663.1
ENSVPAG00000000484	ENSVPAG00000000484.1	ENSVPAT00000000484.1
ENSVPAG00000010076	ENSVPAG00000010076.1	ENSVPAT00000010075.1
ENSVPAG00000003948	ENSVPAG00000003948.1	ENSVPAT00000003948.1
ENSVPAG00000011938	ENSVPAG00000011938.1	ENSVPAT00000011936.1
ENSVPAG00000009822	ENSVPAG00000009822.1	ENSVPAT00000009823.1
ENSVPAG00000010029	ENSVPAG00000010029.1	ENSVPAT00000010029.1
ENSVPAG00000009951	ENSVPAG00000009951.1	ENSVPAT00000009951.1
ENSVPAG00000006766	ENSVPAG00000006766.1	ENSVPAT00000006766.1
ENSVPAG00000011665	ENSVPAG00000011665.1	ENSVPAT00000011666.1
ENSVPAG00000003653	ENSVPAG00000003653.1	ENSVPAT00000003653.1
ENSVPAG00000006478	ENSVPAG00000006478.1	ENSVPAT00000006478.1
ENSVPAG00000004173	ENSVPAG00000004173.1	ENSVPAT00000004174.1
ENSVPAG00000012291	ENSVPAG00000012291.1	ENSVPAT00000012291.1
ENSVPAG00000011089	ENSVPAG00000011089.1	ENSVPAT00000011089.1
ENSVPAG00000002441	ENSVPAG00000002441.1	ENSVPAT00000002440.1
ENSVPAG00000011940	ENSVPAG00000011940.1	ENSVPAT00000011937.1
ENSVPAG00000005969	ENSVPAG00000005969.1	ENSVPAT00000005973.1
ENSVPAG00000003846	ENSVPAG00000003846.1	ENSVPAT00000003846.1
ENSVPAG00000001057	ENSVPAG00000001057.1	ENSVPAT00000001057.1
ENSVPAG00000011091	ENSVPAG00000011091.1	ENSVPAT00000011091.1
ENSVPAG00000011667	ENSVPAG00000011667.1	ENSVPAT00000011668.1
ENSVPAG00000009692	ENSVPAG00000009692.1	ENSVPAT00000009695.1
ENSVPAG00000011941	ENSVPAG00000011941.1	ENSVPAT00000011942.1
ENSVPAG00000002443	ENSVPAG00000002443.1	ENSVPAT00000002442.1
ENSVPAG00000008656	ENSVPAG00000008656.1	ENSVPAT00000008660.1
ENSVPAG00000007768	ENSVPAG00000007768.1	ENSVPAT00000007768.1
ENSVPAG00000006768	ENSVPAG00000006768.1	ENSVPAT00000006769.1
ENSVPAG00000011093	ENSVPAG00000011093.1	ENSVPAT00000011092.1
ENSVPAG00000009829	ENSVPAG00000009829.1	ENSVPAT00000009829.1
ENSVPAG00000011669	ENSVPAG00000011669.1	ENSVPAT00000011669.1
ENSVPAG00000003847	ENSVPAG00000003847.1	ENSVPAT00000003847.1
ENSVPAG00000001729	ENSVPAG00000001729.1	ENSVPAT00000001729.1
ENSVPAG00000010744	ENSVPAG00000010744.1	ENSVPAT00000010744.1
ENSVPAG00000009952	ENSVPAG00000009952.1	ENSVPAT00000009952.1
ENSVPAG00000007061	ENSVPAG00000007061.1	ENSVPAT00000007060.1
ENSVPAG00000002444	ENSVPAG00000002444.1	ENSVPAT00000002447.1
ENSVPAG00000002051	ENSVPAG00000002051.1	ENSVPAT00000002051.1
ENSVPAG00000010745	ENSVPAG00000010745.1	ENSVPAT00000010746.1
ENSVPAG00000011670	ENSVPAG00000011670.1	ENSVPAT00000011670.1
ENSVPAG00000007770	ENSVPAG00000007770.1	ENSVPAT00000007770.1
ENSVPAG00000008059	ENSVPAG00000008059.1	ENSVPAT00000008056.1
ENSVPAG00000010081	ENSVPAG00000010081.1	ENSVPAT00000010080.1
ENSVPAG00000011094	ENSVPAG00000011094.1	ENSVPAT00000011094.1
ENSVPAG00000005975	ENSVPAG00000005975.1	ENSVPAT00000005977.1
ENSVPAG00000010902	ENSVPAG00000010902.1	ENSVPAT00000010902.1
ENSVPAG00000007062	ENSVPAG00000007062.1	ENSVPAT00000007061.1
ENSVPAG00000002052	ENSVPAG00000002052.1	ENSVPAT00000002052.1
ENSVPAG00000003848	ENSVPAG00000003848.1	ENSVPAT00000003848.1
ENSVPAG00000006772	ENSVPAG00000006772.1	ENSVPAT00000006772.1
ENSVPAG00000009841	ENSVPAG00000009841.1	ENSVPAT00000009844.1
ENSVPAG00000005043	ENSVPAG00000005043.2	ENSVPAT00000005043.2
ENSVPAG00000007011	ENSVPAG00000007011.1	ENSVPAT00000007011.1
ENSVPAG00000010083	ENSVPAG00000010083.1	ENSVPAT00000010082.1
ENSVPAG00000009953	ENSVPAG00000009953.1	ENSVPAT00000009953.1
ENSVPAG00000001730	ENSVPAG00000001730.1	ENSVPAT00000001730.1
ENSVPAG00000001847	ENSVPAG00000001847.1	ENSVPAT00000001847.1
ENSVPAG00000010747	ENSVPAG00000010747.1	ENSVPAT00000010747.1
ENSVPAG00000008661	ENSVPAG00000008661.1	ENSVPAT00000008661.1
ENSVPAG00000002053	ENSVPAG00000002053.1	ENSVPAT00000002053.1
ENSVPAG00000007063	ENSVPAG00000007063.1	ENSVPAT00000007063.1
ENSVPAG00000008662	ENSVPAG00000008662.1	ENSVPAT00000008662.1
ENSVPAG00000010084	ENSVPAG00000010084.1	ENSVPAT00000010083.1
ENSVPAG00000006774	ENSVPAG00000006774.1	ENSVPAT00000006774.1
ENSVPAG00000010957	ENSVPAG00000010957.1	ENSVPAT00000010957.1
ENSVPAG00000015415	ENSVPAG00000015415.1	ENSVPAT00000015493.1
ENSVPAG00000009861	ENSVPAG00000009861.1	ENSVPAT00000009861.1
ENSVPAG00000008663	ENSVPAG00000008663.1	ENSVPAT00000008663.1
ENSVPAG00000008064	ENSVPAG00000008064.1	ENSVPAT00000008070.1
ENSVPAG00000009809	ENSVPAG00000009809.1	ENSVPAT00000009809.1
ENSVPAG00000001731	ENSVPAG00000001731.1	ENSVPAT00000001731.1
ENSVPAG00000007064	ENSVPAG00000007064.1	ENSVPAT00000007064.1
ENSVPAG00000002055	ENSVPAG00000002055.1	ENSVPAT00000002055.1
ENSVPAG00000011877	ENSVPAG00000011877.1	ENSVPAT00000011876.1
ENSVPAG00000002450	ENSVPAG00000002450.1	ENSVPAT00000002450.1
ENSVPAG00000001848	ENSVPAG00000001848.1	ENSVPAT00000001848.1
ENSVPAG00000008664	ENSVPAG00000008664.1	ENSVPAT00000008664.1
ENSVPAG00000011095	ENSVPAG00000011095.1	ENSVPAT00000011095.1
ENSVPAG00000007065	ENSVPAG00000007065.1	ENSVPAT00000007065.1
ENSVPAG00000015424	ENSVPAG00000015424.1	ENSVPAT00000015435.1
ENSVPAG00000011879	ENSVPAG00000011879.1	ENSVPAT00000011879.1
ENSVPAG00000007066	ENSVPAG00000007066.1	ENSVPAT00000007066.1
ENSVPAG00000010982	ENSVPAG00000010982.1	ENSVPAT00000010981.1
ENSVPAG00000001732	ENSVPAG00000001732.1	ENSVPAT00000001732.1
ENSVPAG00000009124	ENSVPAG00000009124.1	ENSVPAT00000009123.1
ENSVPAG00000010766	ENSVPAG00000010766.1	ENSVPAT00000010766.1
ENSVPAG00000004586	ENSVPAG00000004586.1	ENSVPAT00000004586.1
ENSVPAG00000006081	ENSVPAG00000006081.1	ENSVPAT00000006081.1
ENSVPAG00000010664	ENSVPAG00000010664.1	ENSVPAT00000010663.1
ENSVPAG00000007067	ENSVPAG00000007067.1	ENSVPAT00000007067.1
ENSVPAG00000010970	ENSVPAG00000010970.1	ENSVPAT00000010970.1
ENSVPAG00000010764	ENSVPAG00000010764.1	ENSVPAT00000010765.1
ENSVPAG00000011881	ENSVPAG00000011881.1	ENSVPAT00000011882.1
ENSVPAG00000009126	ENSVPAG00000009126.1	ENSVPAT00000009125.1
ENSVPAG00000006082	ENSVPAG00000006082.1	ENSVPAT00000006082.1
ENSVPAG00000010366	ENSVPAG00000010366.1	ENSVPAT00000010366.1
ENSVPAG00000008665	ENSVPAG00000008665.1	ENSVPAT00000008671.1
ENSVPAG00000001849	ENSVPAG00000001849.1	ENSVPAT00000001849.1
ENSVPAG00000006083	ENSVPAG00000006083.1	ENSVPAT00000006083.1
ENSVPAG00000009127	ENSVPAG00000009127.1	ENSVPAT00000009127.1
ENSVPAG00000007068	ENSVPAG00000007068.1	ENSVPAT00000007068.1
ENSVPAG00000010230	ENSVPAG00000010230.1	ENSVPAT00000010230.1
ENSVPAG00000004777	ENSVPAG00000004777.1	ENSVPAT00000004778.1
ENSVPAG00000006084	ENSVPAG00000006084.1	ENSVPAT00000006084.1
ENSVPAG00000011211	ENSVPAG00000011211.1	ENSVPAT00000011212.1
ENSVPAG00000011884	ENSVPAG00000011884.1	ENSVPAT00000011883.1
ENSVPAG00000004510	ENSVPAG00000004510.1	ENSVPAT00000004509.1
ENSVPAG00000002664	ENSVPAG00000002664.1	ENSVPAT00000002665.1
ENSVPAG00000009526	ENSVPAG00000009526.1	ENSVPAT00000009526.1
ENSVPAG00000007914	ENSVPAG00000007914.1	ENSVPAT00000007914.1
ENSVPAG00000011096	ENSVPAG00000011096.1	ENSVPAT00000011096.1
ENSVPAG00000008461	ENSVPAG00000008461.1	ENSVPAT00000008461.1
ENSVPAG00000005666	ENSVPAG00000005666.1	ENSVPAT00000005663.1
ENSVPAG00000008721	ENSVPAG00000008721.1	ENSVPAT00000008739.1
ENSVPAG00000005940	ENSVPAG00000005940.1	ENSVPAT00000005941.1
ENSVPAG00000001850	ENSVPAG00000001850.1	ENSVPAT00000001850.1
ENSVPAG00000004781	ENSVPAG00000004781.1	ENSVPAT00000004781.1
ENSVPAG00000012078	ENSVPAG00000012078.1	ENSVPAT00000012077.1
ENSVPAG00000002666	ENSVPAG00000002666.1	ENSVPAT00000002666.1
ENSVPAG00000011885	ENSVPAG00000011885.1	ENSVPAT00000011885.1
ENSVPAG00000010231	ENSVPAG00000010231.1	ENSVPAT00000010231.1
ENSVPAG00000009527	ENSVPAG00000009527.1	ENSVPAT00000009527.1
ENSVPAG00000005394	ENSVPAG00000005394.1	ENSVPAT00000005396.1
ENSVPAG00000008674	ENSVPAG00000008674.1	ENSVPAT00000008673.1
ENSVPAG00000007069	ENSVPAG00000007069.1	ENSVPAT00000007069.1
ENSVPAG00000011887	ENSVPAG00000011887.1	ENSVPAT00000011887.1
ENSVPAG00000005672	ENSVPAG00000005672.1	ENSVPAT00000005670.1
ENSVPAG00000004783	ENSVPAG00000004783.1	ENSVPAT00000004785.1
ENSVPAG00000009529	ENSVPAG00000009529.1	ENSVPAT00000009528.1
ENSVPAG00000007048	ENSVPAG00000007048.1	ENSVPAT00000007048.1
ENSVPAG00000001852	ENSVPAG00000001852.1	ENSVPAT00000001853.1
ENSVPAG00000010031	ENSVPAG00000010031.1	ENSVPAT00000010031.1
